Market,Outcome,User Link,Current Price,Avg Entry Price,PnL (%),Invested (USD),Z-Score,N Positions,Days Since 1st Trade,Market Mean Invested,Market Std Invested,Updated At
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xb7b3ed1c02a77a200b600ac407747be2f3b79573&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.869869,0.0972916611581744,16170.345347754599,0.6129693305556336,4,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x158e71ea36d5db52b51f9c477efa09b9bd3637a0&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.869999,0.09712769784792862,1021.9988238273579,-0.019481517893319828,2,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Carvana+%28CVNA%29+beat+quarterly+earnings%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x473630403b6d9d4e856c82cfee9edbc40d0131c2&market=%2FAnalyze_Market%3Fmarket%3DWill%2BCarvana%2B%2528CVNA%2529%2Bbeat%2Bquarterly%2Bearnings%253F,0.85,0.775193,0.09650112939616323,5207.18843504,5.094961726182638,3,19,217.14387153401444,979.4076642151224,2025-10-25T23:26:01.946
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x827485d9d633633ace3e9e983eb5f895f1d67eb6&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.870999,0.09586807791972213,6068.986594175349,0.19123268067787533,2,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x6aad1f3359e6487b42b6f01e323060a90a922029&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.870999,0.09586807791972213,5429.791877236242,0.16454598979622115,2,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x27589c11bbeb01cfc59ce19094dd5b175f9e7bf7&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.870999,0.09586807791972213,2939.3193543780385,0.06056754847706074,1,15,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x2144d095865587d2ae907fe92d95bb9da8c3d483&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.870999,0.09586807791972213,5070.1841993923135,0.14953219402637183,2,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x40a5748b95f121b4396d9f92c35d25e09b8f6f54&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.870999,0.09586807791972213,2890.98366466158,0.0585495098796961,1,15,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x67b70bf2b82db05d8398404cf0ece6f922efa94b&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.870999,0.09586807791972213,4342.995009865272,0.11917169103861398,4,16,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x660924307fe056f20d48d2c24754a668b72eb28f&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871,0.09586681974741679,13496.609181159001,0.5013395428147045,3,16,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Abelardo+de+la+Espriella++win+the+2026+Colombian+presidential+election%3F,No,https://hashdive.com/Analyze_User?user_address=0x13dd892c835806ac1336adac173f73f586bfc3b2&market=%2FAnalyze_Market%3Fmarket%3DWill%2BAbelardo%2Bde%2Bla%2BEspriella%2B%2Bwin%2Bthe%2B2026%2BColombian%2Bpresidential%2Belection%253F,0.725,0.661636,0.09576867038673828,1135.43684778,2.916601682312418,3,16,163.78448173792245,333.1453766671718,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x0284b3bf27fed5f3f5e783dca26fa90507585f39&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871401,0.09536252540449235,5366.521554461873,0.16190442299174626,2,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Daniel+Baluta+be+the+next+Mayor+of+Bucharest%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xbbcb6dab60051010afb7f63d1c3051110b07db5f&market=%2FAnalyze_Market%3Fmarket%3DWill%2BDaniel%2BBaluta%2Bbe%2Bthe%2Bnext%2BMayor%2Bof%2BBucharest%253F,0.276,0.252134,0.09465601624532985,1306.986862250394,6.1184461199435995,2,3,46.27880289175068,206.05036550853285,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xf942613ecb63110c75220a12bee34a2f6402d947&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871998,0.09461260232248234,1201.614928700136,-0.01198245799642264,1,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x5a2f65396dfb02fc918e8b9de614219f34bf5a54&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,2514.544871920317,0.04559269938721615,2,19,1440.0175452744782,23567.969018897977,2025-10-25T23:26:01.946
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xee5dd3aa34f197a01f5d6918575bedbba28036a2&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,18577.066631472073,0.7134511168326387,2,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x8a3e8b52e2ea13c0cbfbdf8e48935516e1928707&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,11061.62995463,0.39967797365655505,1,16,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xca38da8a86bc050ae69d2499277c6ade6a72bd16&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,10341.134605383082,0.3695969417620851,2,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x27904fd518b237b3522978a778c4d3a873ad11fc&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,1139.998691316552,-0.014554965929874441,2,16,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x10d0d39308cd7b540e6a676165ad4337a4dd25a1&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,18571.183267299057,0.7132054835117293,1,15,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x1bcf3b6ab0923f3ba813966c541a823758bde36e&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,11457.744556089616,0.4162159512754618,1,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xb921bcf87d1db65f89d494344ec97704bf31c603&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,5487.361143827435,0.1669495347271926,2,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x002222905341651b41d18d8fc8e53c8f0a9b61ea&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,14308.66647096,0.5352433303411237,2,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x294c7be401dcb613858a29a26eaee4e31cd46e65&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,3716.6661052833397,0.09659926819249172,2,19,1440.0175452744782,23567.969018897977,2025-10-25T23:26:01.946
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xbada688da9c49f723485d572b6cb684c4d6bdcf3&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,10137.796650057078,0.3611074830502265,1,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x73e850860e415bd1d046f495f2b1f50bdb399b6c&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,1079.998760515891,-0.01705999227593922,1,16,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xd128a7f344f96d8749e528234f44fa65d923e105&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,1109.858723,-0.015813324292875897,3,1,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xa4c855bfcb5d703c604a366808f7d3bb97e38354&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,2806.1529237710297,0.05796576605311709,2,19,1440.0175452744782,23567.969018897977,2025-10-25T23:26:01.946
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x54837a81aa8be37271789d6f71ee3631ec51b7e0&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.871999,0.09461134703136134,4380.250970842649,0.12072714556249257,4,16,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xad6daea360ee4a5ad4b17683a3cc3b6a88a32790&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872,0.09461009174311927,16160.39232,0.6125537867972379,3,18,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xd3328ddfebc2d5fddc04fa3bb346b5ba56b574fa&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872,0.09461009174311927,2005.6,0.021584310474362677,2,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xbacadcbc6f27a98e4c55de952f0b67d60d091cb2&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872059,0.09453603483250558,6617.5988958590215,0.21413751158607527,3,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x4e25cd13ae3889f4288bc5f88c382c5fe336140a&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872233,0.0943176880489502,4391.997900126706,0.12121758558382671,4,16,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Fed+decreases+interest+rates+by+25+bps+after+October+2025+meeting%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xa7d12f4673f05b633666d53e47ac259388d78d47&market=%2FAnalyze_Market%3Fmarket%3DFed%2Bdecreases%2Binterest%2Brates%2Bby%2B25%2Bbps%2Bafter%2BOctober%2B2025%2Bmeeting%253F,0.9845,0.9,0.09388888888888891,1039.9999950000001,-0.01138381182307038,2,17,1313.7345949435812,24045.952638538165,2025-10-26T23:26:02.049
/Analyze_Market?market=Fed+decreases+interest+rates+by+25+bps+after+October+2025+meeting%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x145086acfb27db788c11bc9559bf02f65dde76c9&market=%2FAnalyze_Market%3Fmarket%3DFed%2Bdecreases%2Binterest%2Brates%2Bby%2B25%2Bbps%2Bafter%2BOctober%2B2025%2Bmeeting%253F,0.9845,0.9,0.09388888888888891,1350,0.0015081708594192524,1,17,1313.7345949435812,24045.952638538165,2025-10-26T23:26:02.049
/Analyze_Market?market=Fed+decreases+interest+rates+by+25+bps+after+October+2025+meeting%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x367412b8f473f1dd29c10963fefbc6b8116ed317&market=%2FAnalyze_Market%3Fmarket%3DFed%2Bdecreases%2Binterest%2Brates%2Bby%2B25%2Bbps%2Bafter%2BOctober%2B2025%2Bmeeting%253F,0.9845,0.9,0.09388888888888891,1429.999992,0.004835133745962785,1,17,1313.7345949435812,24045.952638538165,2025-10-26T23:26:02.049
/Analyze_Market?market=Fed+decreases+interest+rates+by+25+bps+after+October+2025+meeting%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xbb11d2133068cce3a7201ac369af9fb2caf35dcf&market=%2FAnalyze_Market%3Fmarket%3DFed%2Bdecreases%2Binterest%2Brates%2Bby%2B25%2Bbps%2Bafter%2BOctober%2B2025%2Bmeeting%253F,0.9845,0.9,0.09388888888888891,1260,-0.0022346627622255835,1,17,1313.7345949435812,24045.952638538165,2025-10-26T23:26:02.049
/Analyze_Market?market=Fed+decreases+interest+rates+by+25+bps+after+October+2025+meeting%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x58b73f2e3c91ba80df8a7f8c42041062ac21f66d&market=%2FAnalyze_Market%3Fmarket%3DFed%2Bdecreases%2Binterest%2Brates%2Bby%2B25%2Bbps%2Bafter%2BOctober%2B2025%2Bmeeting%253F,0.9845,0.9,0.09388888888888891,3023.1,0.12840898097021164,2,19,1070.7059322678338,15204.497792760178,2025-10-24T23:26:01.643
/Analyze_Market?market=Fed+decreases+interest+rates+by+25+bps+after+October+2025+meeting%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x206e43085e2d09dc1bb3960aa1b10eed217f055e&market=%2FAnalyze_Market%3Fmarket%3DFed%2Bdecreases%2Binterest%2Brates%2Bby%2B25%2Bbps%2Bafter%2BOctober%2B2025%2Bmeeting%253F,0.9845,0.9,0.09388888888888891,1485,0.007122421291886507,1,17,1313.7345949435812,24045.952638538165,2025-10-26T23:26:02.049
/Analyze_Market?market=Russia+x+Ukraine+ceasefire+in+2025%3F,No,https://hashdive.com/Analyze_User?user_address=0x802b8b1ed0816d78637f88a04ff3b771737d712e&market=%2FAnalyze_Market%3Fmarket%3DRussia%2Bx%2BUkraine%2Bceasefire%2Bin%2B2025%253F,0.875,0.799937,0.09383613959599318,50795.71152268,4.186978095683161,4,9,1096.9874301527416,11869.831405081248,2025-10-26T15:26:01.397
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xb1657d9970dac8b6760b1dc357a05ea33be0a785&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872675,0.09376342853868856,5655.0836079113,0.1739520293259423,2,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Russia+x+Ukraine+ceasefire+in+2025%3F,No,https://hashdive.com/Analyze_User?user_address=0xfb9c18e0b6bfd399b217d606de1652853d0e2f94&market=%2FAnalyze_Market%3Fmarket%3DRussia%2Bx%2BUkraine%2Bceasefire%2Bin%2B2025%253F,0.875,0.8,0.09374999999999994,10000,0.7515169333590669,2,8,1097.0688745380942,11846.61413505127,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x492aec5fcbbc9b69eaf86d6b09462e21a0fa7f09&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872999,0.0933574952548629,9365.55073198,0.3288658396914853,4,19,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x1aa4011f3b0aba80807ff8ecf75f66302575b6e8&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872999,0.0933574952548629,6648.146409914293,0.22055880063774222,2,19,1430.4734452573257,23656.60744241513,2025-10-24T23:26:01.643
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xc78bd449d32711f204382b13dedb1d15c29c0fab&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872999,0.0933574952548629,1100.998721476635,-0.016183233673537363,1,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xba610618b3d869dcd8d52b3536de636d067346a1&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872999,0.0933574952548629,1541.518231715807,0.002208670523334171,3,14,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x909df120f82d975e215052434e94461d7f81cc1a&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872999,0.0933574952548629,1100.99872584163,-0.016183233491296696,1,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x1185b89550269c0883e2d1cc84e02e035acd1ef9&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872999,0.0933574952548629,1100.99872584163,-0.016183233491296696,1,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x91521d7f0bc8d478c531f529861b3db49ee1e5a2&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872999,0.0933574952548629,1259.998555765032,-0.00954491311887465,1,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x79267ce894e847955b7e6cfb8249890e4766dea6&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.872999,0.0933574952548629,1265.9985486881799,-0.009294410490819584,1,16,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xa6c8b178ef0b95467b3942f46d37d3e960482649&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.873,0.09335624284077895,4981.81815,0.14584286840763347,3,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x805049ec1d69db7da42224f3f56806b4f3ffcbcc&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.873,0.09335624284077895,2853.502600842,0.0599748351007301,2,19,1440.0175452744782,23567.969018897977,2025-10-25T23:26:01.946
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x41cfbb4c25e7c7f252bb9e4bdf958b1b43f257d5&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.873,0.09335624284077895,4993.31556,0.14632289087727926,3,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0xd7c7b074b8505d2736b47ff21954bb2a73c92b48&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.873,0.09335624284077895,5717.8881,0.17657414747231318,3,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x15e1219d7ab5685c52038ea58198a813fcb1e808&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.873,0.09335624284077895,6622.94466,0.21436069984369993,2,17,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
/Analyze_Market?market=Will+Zohran+Mamdani+win+the+2025+NYC+mayoral+election%3F,Yes,https://hashdive.com/Analyze_User?user_address=0x5700b6b3db077142395f30a19313a3d5ce31b2bb&market=%2FAnalyze_Market%3Fmarket%3DWill%2BZohran%2BMamdani%2Bwin%2Bthe%2B2025%2BNYC%2Bmayoral%2Belection%253F,0.9545,0.873,0.09335624284077895,2998.8584112149997,0.0630533331105789,2,19,1488.6165611327053,23951.81627327661,2025-10-26T23:26:02.049
